ID,DISEASE_NAME,Gene symbol,PS accession,PS name,Tissue,Manifestation,Pathogenicity,Ref
616689,Dehydrated Hereditary Stomatocytosis 2,KCNN4,,,Bone marrow,2,2,257
194380,Dehydrated Hereditary Stomatocytosis With Or Without Pseudohyperkalemiaand/or Perinatal Edema,PIEZO1,,,Bone marrow,0,0,258
606176,"Diabetes Mellitus, Permanent Neonatal 1",GCK,PS606176,"Diabetes mellitus, permanent neonatal",Bone marrow,0,0,259
618858,"Diabetes Mellitus, Permanent Neonatal 4",INS,PS606176,"Diabetes mellitus, permanent neonatal",Bone marrow,0,0,260
610582,"Diabetes Mellitus, Transient Neonatal, 3",KCNJ11,,,Bone marrow,0,0,261
105650,Diamond-blackfan Anemia 1,RPS19,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,262
613309,Diamond-blackfan Anemia 10,RPS26,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,263
614900,Diamond-blackfan Anemia 11,RPL26,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,264
615550,Diamond-blackfan Anemia 12,RPL15,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,265
615909,Diamond-blackfan Anemia 13,RPS29,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,266
300946,Diamond-blackfan Anemia 14 With Mandibulofacial Dysostosis,TSR2,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,267
606164,Diamond-blackfan Anemia 15 With Mandibulofacial Dysostosis,RPS28,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,268
617408,Diamond-blackfan Anemia 16,RPL27,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,269
617409,Diamond-blackfan Anemia 17,RPS27,PS105650,Diamond-Blackfan anemia,Bone marrow,0,0,270
618310,Diamond-blackfan Anemia 18,RPL18,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,271
618312,Diamond-blackfan Anemia 19,RPL35,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,272
618313,Diamond-blackfan Anemia 20,RPS15A,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,273
610629,Diamond-blackfan Anemia 3,RPS24,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,274
612527,Diamond-blackfan Anemia 4,RPS17,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,275
612528,Diamond-blackfan Anemia 5,RPL35A,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,276
612561,Diamond-blackfan Anemia 6,RPL5,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,277
612562,Diamond-blackfan Anemia 7,RPL11,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,278
612563,Diamond-blackfan Anemia 8,RPS7,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,279
613308,Diamond-blackfan Anemia 9,RPS10,PS105650,Diamond-Blackfan anemia,Bone marrow,2,2,280
617911,Diamond-blackfan Anemia-like,EPO,,,Bone marrow,0,0,281
112250,Diaphyseal Medullary Stenosis With Malignant Fibrous Histiocytoma,MTAP,,,Bone marrow,2,1,282
618183,"Diarrhea 10, Protein-losing Enteropathy Type",PLVAP,PS214700,"Diarrhea, congenital",Bone marrow,0,0,283
222800,Diphosphoglycerate Mutase Deficiency Of Erythrocyte,BPGM,,,Bone marrow,2,2,284
223340,Dk Phocomelia Syndrome,,,,Bone marrow,0,0,285
223350,Dohle Bodies And Leukemia,,,,Bone marrow,0,0,286
190685,"Down Syndrometrisomy 21, Included",DCR,,,Bone marrow,0,0,287
190685,"Down Syndrometrisomy 21, Included",GATA1,,,Bone marrow,0,0,288
223370,Dubowitz Syndrome,,,,Bone marrow,0,0,289
603529,"Dyserythropoiesis, Congenital, With Ultrastructurally Normal Erythroblastheterochromatin",,,,Bone marrow,0,0,290
300367,"Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included",GATA1,,,Bone marrow,2,2,291
127550,"Dyskeratosis Congenita, Autosomal Dominant",TERC,PS127550,Dyskeratosis congenita,Bone marrow,0,0,292
616553,"Dyskeratosis Congenita, Autosomal Dominant 6",ACD,PS127550,Dyskeratosis congenita,Bone marrow,2,2,293
613989,"Dyskeratosis Congenita, Autosomal Dominant, 2",TERT,PS127550,Dyskeratosis congenita,Bone marrow,2,2,294
613990,"Dyskeratosis Congenita, Autosomal Dominant, 3",TINF2,PS127550,Dyskeratosis congenita,Bone marrow,2,2,295
615190,"Dyskeratosis Congenita, Autosomal Recessive 5",RTEL1,PS127550,Dyskeratosis congenita,Bone marrow,2,2,296
224230,"Dyskeratosis Congenita, Autosomal Recessive, 1",NOP10,PS127550,Dyskeratosis congenita,Bone marrow,2,2,297
613987,"Dyskeratosis Congenita, Autosomal Recessive, 2",NHP2,PS127550,Dyskeratosis congenita,Bone marrow,2,2,298
613988,"Dyskeratosis Congenita, Autosomal Recessive, 3",WRAP53,PS127550,Dyskeratosis congenita,Bone marrow,2,2,299
305000,"Dyskeratosis Congenita, X-linked",DKC1,PS127550,Dyskeratosis congenita,Bone marrow,2,2,300
225310,Ehlers-danlos Syndrome With Platelet Dysfunction From Fibronectinabnormality,,,,Bone marrow,0,0,301
614557,"Ehlers-danlos Syndrome With Progressive Kyphoscoliosis, Myopathy,and Hearing Loss",FKBP14,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,302
617821,"Ehlers-danlos Syndrome, Arthrochalasia Type, 2",COL1A2,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,303
225320,"Ehlers-danlos Syndrome, Autosomal Recessive, Cardiac Valvular Form",COL1A2,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,304
130010,"Ehlers-danlos Syndrome, Classic Type, 2",COL5A2,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,305
618000,"Ehlers-danlos Syndrome, Classic-like, 2",AEBP1,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,306
601776,"Ehlers-danlos Syndrome, Musculocontractural Type",CHST14,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,307
130080,"Ehlers-danlos Syndrome, Periodontal Type, 1",C1R,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,308
617174,"Ehlers-danlos Syndrome, Periodontal Type, 2",C1S,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,309
612350,"Ehlers-danlos Syndrome, Spondylodysplastic Type, 3",SLC39A13,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,310
130000,"Ehlers-danlos Syndrome, Type I",COL5A1,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,311
225400,"Ehlers-danlos Syndrome, Type Vi",PLOD1,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,312
130060,"Ehlers-danlos Syndrome, Type Vii, Autosomal Dominant",COL1A1,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,313
225410,"Ehlers-danlos Syndrome, Type Vii, Autosomal Recessive",ADAMTS2,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,314
130050,"Ehlers-danlos Syndrome, Vascular Type",COL3A1,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,315
606408,Ehlers-danlos-like Syndrome Due To Tenascin-x Deficiency,TNXB,PS130000,Ehlers-Danlos syndrome,Bone marrow,0,0,316
611804,Elliptocytosis 1,EPB41,,,Bone marrow,0,0,317
130600,Elliptocytosis 2,SPTA1,,,Bone marrow,0,0,318
617948,Elliptocytosis-3,SPTB,,,Bone marrow,0,0,319
614520,"Encephalomyopathy, Mitochondrial, Due To Voltage-dependent Anion Channeldeficiency",,,,Bone marrow,0,0,320
602473,"Encephalopathy, Ethylmalonic",ETHE1,,,Bone marrow,0,0,321
618321,"Encephalopathy, Progressive, Early-onset, With Brain Edema And/or Leukoencephalopathy, 2",NAXD,PS617186,"Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy",Bone marrow,0,0,322
226150,Enterocolitis,,,,Bone marrow,0,0,323
600351,"Enteropathy, Familial, With Villous Edema And Immunoglobulin G2 Deficiency",,,,Bone marrow,0,0,324
261500,Eosinophil Peroxidase Deficiency,EPX,,,Bone marrow,0,0,325
131400,"Eosinophilia, Familial",EOS,,,Bone marrow,0,0,326
131430,Eosinophilopenia,,,,Bone marrow,0,0,327
618307,"Epidermodysplasia Verruciformis, Susceptibility To, 4",RHOH,PS226400,"Epidermodysplasia verruciformis, susceptibility to",Bone marrow,1,1,328
618309,"Epidermodysplasia Verruciformis, Susceptibility To, 5",IL7,PS226400,"Epidermodysplasia verruciformis, susceptibility to",Bone marrow,0,0,329
226600,"Epidermolysis Bullosa Dystrophica, Autosomal Recessive",COL7A1,,,Bone marrow,0,0,330
226600,"Epidermolysis Bullosa Dystrophica, Autosomal Recessive",MMP1,,,Bone marrow,0,0,331
226670,Epidermolysis Bullosa Simplex With Muscular Dystrophy,PLEC,,,Bone marrow,2,1,332
131950,"Epidermolysis Bullosa Simplex, Ogna Type",PLEC,,,Bone marrow,0,0,333
616577,"Epilepsy, Hearing Loss, And Mental Retardation Syndrome",SPATA5,,,Bone marrow,2,1,334
254900,"Epilepsy, Progressive Myoclonic 4, With Or Without Renal Failure",SCARB2,PS254800,"Epilepsy, progressive myoclonic",Bone marrow,1,1,335
618067,"Epileptic Encephalopathy, Early Infantile, 66",PACS2,PS308350,Developmental and epileptic encephalopathy,Bone marrow,1,1,336
132500,"Epistaxis, Hereditary",,,,Bone marrow,0,0,337
133100,"Erythrocytosis, Familial, 1",JAK2,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,338
133100,"Erythrocytosis, Familial, 1",SH2B3,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,339
133100,"Erythrocytosis, Familial, 1",EPOR,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,340
263400,"Erythrocytosis, Familial, 2",VHL,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,341
609820,"Erythrocytosis, Familial, 3",EGLN1,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,342
611783,"Erythrocytosis, Familial, 4",EPAS1,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,343
617907,"Erythrocytosis, Familial, 5",EPO,PS133100,"Erythrocytosis, familial",Bone marrow,2,2,344
133180,"Erythroleukemia, Familial, Susceptibility To",ERBB3,,,Bone marrow,0,0,345
610247,"Esophagitis, Eosinophilic, 1",EOE1,,,Bone marrow,0,0,346
613412,"Esophagitis, Eosinophilic, 2",EOE2,,,Bone marrow,0,0,347
612714,"Exocrine Pancreatic Insufficiency, Dyserythropoietic Anemia, And Calvarial",COX4I2,,,Bone marrow,0,0,348
133780,Exudative Vitreoretinopathy 1,FZD4,PS133780,Exudative vitreoretinopathy,Bone marrow,0,0,349
601813,Exudative Vitreoretinopathy 4,LRP5,PS133780,Exudative vitreoretinopathy,Bone marrow,0,0,350
301500,Fabry Disease,GLA,,,Bone marrow,2,2,351
134540,"Factor Ix And Factor Xi, Combined Deficiency Of",,,,Bone marrow,0,0,352
613625,"Factor V And Factor Viii, Combined Deficiency Of",MCFD2,,,Bone marrow,0,0,353
227300,"Factor V And Factor Viii, Combined Deficiency Of",LMAN1,,,Bone marrow,0,0,354
227310,"Factor V And Factor Viii, Combined Deficiency Of, With Normal Proteinc And Protein C Inhibitor",,,,Bone marrow,0,0,355
227400,Factor V Deficiency,F5,,,Bone marrow,0,0,356
134400,Factor V Excess With Spontaneous Thrombosis,,,,Bone marrow,0,0,357
134430,"Factor Vii And Factor Viii, Combined Deficiency Of",,,,Bone marrow,0,0,358
227500,Factor Vii Deficiency,F7,,,Bone marrow,0,0,359
134510,"Factor Viii And Factor Ix, Combined Deficiency Of",,,,Bone marrow,0,0,360
134500,Factor Viii Deficiency,,,,Bone marrow,0,0,361
227600,Factor X Deficiency,F10,,,Bone marrow,0,0,362
612416,Factor Xi Deficiency,F11,,,Bone marrow,0,0,363
234000,Factor Xii Deficiency,F12,,,Bone marrow,0,0,364
613225,"Factor Xiii, A Subunit, Deficiency Of",F13A1,,,Bone marrow,0,0,365
613235,"Factor Xiii, B Subunit, Deficiency Of",F13B,,,Bone marrow,0,0,366
134520,"Factors Viii, Ix And Xi, Combined Deficiency Of",,,,Bone marrow,0,0,367
611762,Familial Cold Autoinflammatory Syndrome 2,NLRP12,PS120100,Familial cold autoinflammatory syndrome,Bone marrow,0,0,368
120100,Familial Cold Inflammatory Syndrome 1,NLRP3,PS120100,Familial cold autoinflammatory syndrome,Bone marrow,2,1,369
249100,"Familial Mediterranean Fever, Ar",MEFV,,,Bone marrow,2,2,370
227650,Fanconi Anemia,FANCA,PS227650,Fanconi anemia,Bone marrow,2,2,371
300514,"Fanconi Anemia, Complementation Group B",FANCB,PS227650,Fanconi anemia,Bone marrow,0,0,372
227645,"Fanconi Anemia, Complementation Group C",FANCC,PS227650,Fanconi anemia,Bone marrow,2,2,373
605724,"Fanconi Anemia, Complementation Group D1",BRCA2,PS227650,Fanconi anemia,Bone marrow,2,2,374
227646,"Fanconi Anemia, Complementation Group D2",FANCD2,PS227650,Fanconi anemia,Bone marrow,2,2,375
600901,"Fanconi Anemia, Complementation Group E",FANCE,PS227650,Fanconi anemia,Bone marrow,2,2,376
603467,"Fanconi Anemia, Complementation Group F",FANCF,PS227650,Fanconi anemia,Bone marrow,2,2,377
614082,"Fanconi Anemia, Complementation Group G",FANCG,PS227650,Fanconi anemia,Bone marrow,2,2,378
609053,"Fanconi Anemia, Complementation Group I",FANCI,PS227650,Fanconi anemia,Bone marrow,2,2,379
609054,"Fanconi Anemia, Complementation Group J",BRIP1,PS227650,Fanconi anemia,Bone marrow,2,2,380
614083,"Fanconi Anemia, Complementation Group L",FANCL,PS227650,Fanconi anemia,Bone marrow,2,2,381
610832,"Fanconi Anemia, Complementation Group N",PALB2,PS227650,Fanconi anemia,Bone marrow,2,2,382
613951,"Fanconi Anemia, Complementation Group P",SLX4,PS227650,Fanconi anemia,Bone marrow,2,2,383
615272,"Fanconi Anemia, Complementation Group Q",ERCC4,PS227650,Fanconi anemia,Bone marrow,2,2,384
617883,"Fanconi Anemia, Complementation Group S",BRCA1,PS227650,Fanconi anemia,Bone marrow,2,2,385
616435,"Fanconi Anemia, Complementation Group T",UBE2T,PS227650,Fanconi anemia,Bone marrow,2,2,386
617243,"Fanconi Anemia, Complementation Group V",MAD2L2,PS227650,Fanconi anemia,Bone marrow,2,2,387
617784,"Fanconi Anemia, Complementation Group W",RFWD3,PS227650,Fanconi anemia,Bone marrow,2,2,388
227850,Fanconi-like Syndrome,,,,Bone marrow,0,0,389
228000,Farber Lipogranulomatosis,ASAH1,,,Bone marrow,2,2,390
228100,Fatty Metamorphosis Of Viscera,,,,Bone marrow,0,0,391
153640,Fechtner Syndrome,,,,Bone marrow,0,0,392
134750,Felty Syndrome,,,,Bone marrow,0,0,393
141749,Fetal Hemoglobin Quantitative Trait Locus 1,HBB,,,Bone marrow,0,0,394
141749,Fetal Hemoglobin Quantitative Trait Locus 1,HBG1,,,Bone marrow,0,0,395
141749,Fetal Hemoglobin Quantitative Trait Locus 1,HBG2,,,Bone marrow,0,0,396
134900,Fibrinolytic Defect,,,,Bone marrow,0,0,397
618278,"Fibrosis, Neurodegeneration, And Cerebral Angiomatosis",NHLRC2,,,Bone marrow,2,1,398
228960,Flaujeac Factor Deficiency,KNG1,,,Bone marrow,0,0,399
136150,Flood Factor Deficiency,,,,Bone marrow,0,0,400
603278,Focal Segmental Glomerulosclerosis 1,ACTN4,PS603278,Focal segmental glomerulosclerosis,Bone marrow,2,0,401
229050,"Folic Acid, Transport Defect Involving",SLC46A1,,,Bone marrow,0,0,402
613024,"Follicular Lymphoma, Susceptibility To, 1",FL1,,,Bone marrow,0,0,403
229100,Formiminotransferase Deficiency,FTCD,,,Bone marrow,0,0,404
613606,Forsythe-wakeling Syndrome,FWS,,,Bone marrow,0,0,405
229600,"Fructose Intolerance, Hereditary",ALDOB,,,Bone marrow,0,0,406
230000,Fucosidosis,FUCA1,,,Bone marrow,2,2,407
606812,Fumarase Deficiency,FH,,,Bone marrow,1,1,408
264420,"Fundus Dystrophy, Pseudoinflammatory, Recessive Form",,,,Bone marrow,0,0,409
230400,Galactosemia,GALT,PS230400,Galactosemia,Bone marrow,2,0,410
230450,"Gamma-glutamylcysteine Synthetase Deficiency, Hemolytic Anemia Dueto",GCLC,,,Bone marrow,2,2,411
137245,"Gastric Lymphoma, Primary",BCL10,,,Bone marrow,0,0,412
243150,Gastrointestinal Defects And Immunodeficiency Syndrome,TTC7A,,,Bone marrow,2,1,413
618372,"Gastrointestinal Ulceration, Recurrent, With Dysfunctional Platelets",PLA2G4A,,,Bone marrow,2,2,414
610539,"Gaucher Disease, Atypical",PSAP,,,Bone marrow,2,2,415
608013,"Gaucher Disease, Perinatal Lethal",GBA,,,Bone marrow,2,2,416
230800,"Gaucher Disease, Type I",GBA,,,Bone marrow,2,2,417
230900,"Gaucher Disease, Type Ii",GBA,,,Bone marrow,2,2,418
231000,"Gaucher Disease, Type Iii",GBA,,,Bone marrow,2,2,419
231005,"Gaucher Disease, Type Iiic",GBA,,,Bone marrow,2,2,420
231095,Ghosal Hematodiaphyseal Dysplasia,TBXAS1,,,Bone marrow,2,2,421
137500,Giant Neutrophil Leukocytes,,,,Bone marrow,0,0,422
137560,Giant Platelet Syndrome With Thrombocytopenia,,,,Bone marrow,0,0,423
273800,Glanzmann Thrombasthenia,ITGA2B,PS231200,"Bleeding disorder, platelet-type",Bone marrow,2,2,424
273800,Glanzmann Thrombasthenia,ITGB3,PS231200,"Bleeding disorder, platelet-type",Bone marrow,2,2,425
616568,Glioma Susceptibility 9,POT1,PS137800,Glioma,Bone marrow,0,0,426
137900,Globulin Anomaly Involving Beta (2a)-globulin,,,,Bone marrow,0,0,427
612126,Glut1 Deficiency Syndrome 2,SLC2A1,PS128100,Dystonia,Bone marrow,0,0,428
612126,Glut1 Deficiency Syndrome 2,SLC2A1,PS606777,Glut1 deficiency syndrome,Bone marrow,0,0,429
614164,Glutathione Peroxidase Deficiency,GPX1,,,Bone marrow,0,0,430
266130,Glutathione Synthetase Deficiency,GSS,,,Bone marrow,2,2,431
231900,"Glutathione Synthetase Deficiency Of Erythrocytes, Hemolytic Anemiadue To",GSS,,,Bone marrow,2,2,432
232200,Glycogen Storage Disease Ia,G6PC1,,,Bone marrow,0,0,433
232220,Glycogen Storage Disease Ib,SLC37A4,,,Bone marrow,2,2,434
232800,Glycogen Storage Disease Vii,PFKM,,,Bone marrow,0,0,435
611881,Glycogen Storage Disease Xii,ALDOA,,,Bone marrow,2,1,436
610293,Glycosylphosphatidylinositol Deficiency,PIGM,,,Bone marrow,2,1,437
230500,"Gm1-gangliosidosis, Type I",GLB1,,,Bone marrow,2,2,438
230600,"Gm1-gangliosidosis, Type Ii",GLB1,,,Bone marrow,2,2,439
230650,"Gm1-gangliosidosis, Type Iii",GLB1,,,Bone marrow,2,2,440
233450,Goodpasture Syndrome,,,,Bone marrow,0,0,441
608710,Granulomatosis With Polyangiitis,GPA,,,Bone marrow,0,0,442
233670,Granulomatous Disease With Defect In Neutrophil Chemotaxis,,,,Bone marrow,0,0,443
233690,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-negative",CYBA,PS306400,"Granulomatous disease, chronic",Bone marrow,2,2,444
233700,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-positive, Type I",NCF1,PS306400,"Granulomatous disease, chronic",Bone marrow,2,2,445
233710,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-positive, Type Ii",NCF2,PS306400,"Granulomatous disease, chronic",Bone marrow,2,2,446
139090,Gray Platelet Syndrome,NBEAL2,PS231200,"Bleeding disorder, platelet-type",Bone marrow,2,2,447
607624,"Griscelli Syndrome, Type 2",RAB27A,PS214450,Griscelli syndrome,Bone marrow,2,2,448
234350,Halothane Hepatitis,,,,Bone marrow,0,0,449
611174,Hamamy Syndrome,IRX5,,,Bone marrow,0,0,450
618892,Harderoporphyria,CPOX,,,Bone marrow,2,2,451
140700,Heinz Body Anemias,HBB,,,Bone marrow,2,2,452
140700,Heinz Body Anemias,HBA2,,,Bone marrow,2,2,453
140700,Heinz Body Anemias,HBA1,,,Bone marrow,2,2,454
141000,Hemangioma-thrombocytopenia Syndrome,,,,Bone marrow,0,0,455
614034,Heme Oxygenase-1 Deficiency,HMOX1,,,Bone marrow,2,2,456
231100,"Hemochromatosis, Neonatal",,,,Bone marrow,0,0,457
613313,"Hemochromatosis, Type 2b",HAMP,PS235200,Hemochromatosis,Bone marrow,0,0,458
604250,"Hemochromatosis, Type 3",TFR2,PS235200,Hemochromatosis,Bone marrow,2,0,459
606069,"Hemochromatosis, Type 4",SLC40A1,PS235200,Hemochromatosis,Bone marrow,2,0,460
613978,Hemoglobin H Disease,HBA2,,,Bone marrow,2,2,461
613978,Hemoglobin H Disease,HBA1,,,Bone marrow,2,2,462
142000,Hemoglobin--delta Locus,,,,Bone marrow,0,0,463
142309,Hemoglobin--variants For Which The Chain Carrying The Mutation Isunknown Or Uncertain,,,,Bone marrow,0,0,464
618660,Hemolytic Anemia Due To Glutathione Reductase Deficiency,GSR,,,Bone marrow,2,2,465
235370,Hemolytic Anemia With Thermal Sensitivity Of Red Cells,,,,Bone marrow,0,0,466
612300,"Hemolytic Anemia, Cd59-mediated, With Or Without Immune-mediated Polyneuropathy",CD59,,,Bone marrow,2,2,467
301015,"Hemolytic Anemia, Congenital, X-linked",ATP11C,,,Bone marrow,2,1,468
600461,"Hemolytic Anemia, Lethal Congenital Nonspherocytic, With Genital And Other Abnormalities",,,,Bone marrow,0,0,469
613470,"Hemolytic Anemia, Nonspherocytic, Due To Glucose Phosphate Isomerase",GPI,,,Bone marrow,2,2,470
141700,Hemolytic Poikilocytic Anemia Due To Reduced Ankyrin Binding Sites,,,,Bone marrow,0,0,471
235400,"Hemolytic Uremic Syndrome, Atypical",CFH,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,472
235400,"Hemolytic Uremic Syndrome, Atypical",CFHR3,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,473
235400,"Hemolytic Uremic Syndrome, Atypical",CFHR1,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,474
612922,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 2",CD46,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,475
612923,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 3",CFI,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,476
612924,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 4",CFB,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,477
612925,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 5",C3,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,478
612926,"Hemolytic Uremic Syndrome, Atypical, Susceptibility To, 6",THBD,PS235400,Hemolytic uremic syndrome,Bone marrow,2,1,479
267700,"Hemophagocytic Lymphohistiocytosis, Familial, 1",FHL1,PS267700,"Hemophagocytic lymphohistiocytosis, familial",Bone marrow,0,0,480
603553,"Hemophagocytic Lymphohistiocytosis, Familial, 2",PRF1,PS267700,"Hemophagocytic lymphohistiocytosis, familial",Bone marrow,2,2,481
